Date,Open,High,Low,Close,Volume
2012-10-11,129.91506958007812,155.26435144936167,114.07176841177592,129.91506958007812,221893000
2012-10-12,117.87416076660156,129.91506966211463,117.87416076660156,117.87416076660156,57875500
2012-10-15,119.1416244506836,124.8452128552376,114.70550013603048,119.1416244506836,48371500
2012-10-16,119.1416244506836,122.31028467543582,118.50789240573316,119.1416244506836,31762000
2012-10-17,120.40911102294922,121.0428431862279,119.14164669639185,120.40911102294922,25319000
2012-10-18,120.40911102294922,122.31030751278526,120.40911102294922,120.40911102294922,8763000
2012-10-19,119.77536010742188,121.04282423554277,119.77536010742188,119.77536010742188,9110500
2012-10-22,120.40911102294922,120.40911102294922,119.14164669639185,120.40911102294922,13961500
2012-10-23,120.40911102294922,121.67657534950658,119.77537885967052,120.40911102294922,26571500
2012-10-24,119.77536010742188,120.40909217148231,119.77536010742188,119.77536010742188,11653000
2012-10-25,119.77536010742188,119.77536010742188,119.77536010742188,119.77536010742188,5656000
2012-10-29,120.40911102294922,121.0428431862279,119.77537885967052,120.40911102294922,5824000
2012-10-30,119.77536010742188,120.40909217148231,119.77536010742188,119.77536010742188,6114500
2012-10-31,121.67654418945312,123.57774019241332,120.40908018747965,121.67654418945312,15059000
2012-11-01,121.67654418945312,121.67654418945312,121.0428121884664,121.67654418945312,7814000
2012-11-02,121.67654418945312,121.67654418945312,120.40908018747965,121.67654418945312,10294000
2012-11-05,121.67654418945312,122.31027619043984,121.0428121884664,121.67654418945312,14567000
2012-11-06,122.3102798461914,123.57774388604832,121.0428158063345,122.3102798461914,12808000
2012-11-07,121.67654418945312,122.31027619043984,121.67654418945312,121.67654418945312,5874000
2012-11-08,121.67654418945312,121.67654418945312,121.0428121884664,121.67654418945312,5157500
2012-11-09,122.3102798461914,122.3102798461914,121.67654782626296,122.3102798461914,5419500
2012-11-12,122.3102798461914,122.3102798461914,121.67654782626296,122.3102798461914,525000
2012-11-13,121.67654418945312,121.67654418945312,121.67654418945312,121.67654418945312,2693500
2012-11-14,121.67654418945312,122.31027619043984,121.67654418945312,121.67654418945312,5135000
2012-11-19,122.94401550292967,122.94401550292967,121.042819386905,122.94401550292967,2181000
2012-11-20,121.67654418945312,121.67654418945312,121.67654418945312,121.67654418945312,9889500
2012-11-21,126.74641418457033,133.08373489379883,121.6765576171875,126.74641418457033,56569000
2012-11-22,126.74641418457033,129.91507453918456,124.84521797180174,126.74641418457033,17704000
2012-11-23,126.1126708984375,126.74640291300253,125.47893888387247,126.1126708984375,2905000
2012-11-26,124.21149444580077,126.11269078935896,124.21149444580077,124.21149444580078,4156000
2012-11-27,124.21149444580077,125.47895867483956,123.57776233128138,124.21149444580078,6702500
2012-11-28,124.21149444580077,124.21149444580077,123.57776233128138,124.21149444580078,5161000
2012-11-29,123.5777587890625,124.21149088541668,123.5777587890625,123.5777587890625,2422500
2012-11-30,123.5777587890625,124.21149088541668,123.5777587890625,123.5777587890625,3207000
2012-12-03,123.5777587890625,124.21149088541668,123.5777587890625,123.5777587890625,2239000
2012-12-04,123.5777587890625,124.21149088541668,123.5777587890625,123.5777587890625,1152000
2012-12-05,124.21149444580077,124.21149444580077,123.57776233128138,124.21149444580078,1364500
2012-12-06,123.5777587890625,124.21149088541668,123.5777587890625,123.5777587890625,441000
2012-12-07,123.5777587890625,124.21149088541668,123.5777587890625,123.5777587890625,872500
2012-12-10,123.5777587890625,124.21149088541668,123.5777587890625,123.5777587890625,69000
2012-12-11,125.47893524169922,125.47893524169922,124.21147124935882,125.47893524169922,3968000
2012-12-12,125.47893524169922,126.11266723786945,124.84520324552902,125.47893524169922,1855000
2012-12-13,125.47893524169922,126.11266723786945,125.47893524169922,125.47893524169922,681500
2012-12-14,125.47893524169922,126.11266723786945,125.47893524169922,125.47893524169922,168500
2012-12-17,126.1126708984375,126.74640291300253,125.47893888387247,126.1126708984375,3264000
2012-12-18,126.74641418457033,126.74641418457033,126.11268211364744,126.74641418457033,497000
2012-12-19,124.84520721435548,126.74640326330506,124.84520721435548,124.84520721435548,12575500
2012-12-20,124.84520721435548,124.84520721435548,124.84520721435548,124.84520721435548,188000
2012-12-21,124.84520721435548,124.84520721435548,124.84520721435548,124.84520721435548,158000
2012-12-26,124.84520721435548,124.84520721435548,124.84520721435548,124.84520721435548,3
2012-12-27,124.84520721435548,124.84520721435548,124.84520721435548,124.84520721435548,109500
2012-12-28,126.1126708984375,129.91506298582755,125.47893888387247,126.1126708984375,6768500
2013-01-02,124.84520721435548,125.478939230672,124.84520721435548,124.84520721435548,4294000
2013-01-03,124.84520721435548,124.84520721435548,124.84520721435548,124.84520721435548,99000
2013-01-04,124.84520721435548,125.478939230672,124.84520721435548,124.84520721435548,88500
2013-01-07,123.5777587890625,124.84522298177085,123.5777587890625,123.5777587890625,2847000
2013-01-08,123.5777587890625,124.21149088541668,123.5777587890625,123.5777587890625,558500
2013-01-09,122.94401550292967,124.21147958027947,122.94401550292967,122.94401550292967,2961500
2013-01-10,122.3102798461914,122.94401186611984,122.3102798461914,122.3102798461914,1048500
2013-01-11,122.94401550292967,123.57774754160458,122.94401550292967,122.94401550292967,2621000
2013-01-14,122.94401550292967,123.57774754160458,122.94401550292967,122.94401550292967,1617000
2013-01-15,122.3102798461914,122.3102798461914,121.67654782626296,122.3102798461914,1218000
2013-01-16,121.04283142089842,122.31029562425864,121.04283142089842,121.04283142089844,3523000
2013-01-17,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,277500
2013-01-18,121.04283142089842,121.67656352257852,121.04283142089842,121.04283142089844,1031000
2013-01-21,121.04283142089842,121.67656352257852,121.04283142089842,121.04283142089844,1589500
2013-01-22,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,0
2013-01-23,121.04283142089842,121.04283142089842,120.40909931921831,121.04283142089844,1364000
2013-01-25,120.40911102294922,121.0428431862279,120.40911102294922,120.40911102294922,1848500
2013-01-28,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,1269500
2013-01-29,121.67654418945312,121.67654418945312,119.77534818649292,121.67654418945312,1506500
2013-01-30,121.67654418945312,122.31027619043984,121.0428121884664,121.67654418945312,1928000
2013-01-31,121.04283142089842,122.31029562425864,121.04283142089842,121.04283142089844,2044500
2013-02-01,121.04283142089842,121.04283142089842,120.40909931921831,121.04283142089844,2873000
2013-02-04,120.40911102294922,121.0428431862279,120.40911102294922,120.40911102294922,1139000
2013-02-05,121.04283142089842,121.04283142089842,120.40909931921831,121.04283142089844,4681500
2013-02-06,124.21149444580077,124.84522656032016,120.40910175868444,124.21149444580078,8249000
2013-02-07,125.47893524169922,125.47893524169922,124.21147124935882,125.47893524169922,1599000
2013-02-08,125.47893524169922,125.47893524169922,124.84520324552902,125.47893524169922,759500
2013-02-11,124.21149444580077,125.47895867483956,124.21149444580077,124.21149444580078,2112000
2013-02-12,124.84520721435548,124.84520721435548,124.21147519803895,124.84520721435548,1211000
2013-02-13,124.84520721435548,125.478939230672,124.84520721435548,124.84520721435548,1032500
2013-02-14,124.84520721435548,125.478939230672,124.84520721435548,124.84520721435548,1550500
2013-02-15,124.84520721435548,124.84520721435548,124.21147519803895,124.84520721435548,2122000
2013-02-18,124.84520721435548,125.478939230672,124.84520721435548,124.84520721435548,1441500
2013-02-19,126.1126708984375,126.74640291300253,123.57774284017744,126.1126708984375,6138000
2013-02-20,126.74641418457033,126.74641418457033,126.11268211364744,126.74641418457033,827500
2013-02-21,126.74641418457033,126.74641418457033,126.11268211364744,126.74641418457033,1154500
2013-02-22,126.74641418457033,129.91507453918456,126.74641418457033,126.74641418457033,669500
2013-02-25,129.91506958007812,129.91506958007812,114.705500458508,129.91506958007812,917500
2013-02-26,129.91506958007812,129.91506958007812,126.1126772996856,129.91506958007812,1605500
2013-02-27,129.91506958007812,129.91506958007812,126.74640934641768,129.91506958007812,917500
2013-02-28,126.74641418457033,126.74641418457033,126.74641418457033,126.74641418457033,7164000
2013-03-01,129.91506958007812,129.91506958007812,126.74640934641768,129.91506958007812,852500
2013-03-04,126.74641418457033,129.91507453918456,126.74641418457033,126.74641418457033,1863500
2013-03-05,126.74641418457033,126.74641418457033,126.74641418457033,126.74641418457033,1450000
2013-03-06,129.91506958007812,129.91506958007812,126.74640934641768,129.91506958007812,715000
2013-03-07,126.74641418457033,126.74641418457033,126.74641418457033,126.74641418457033,1537500
2013-03-08,126.74641418457033,126.74641418457033,126.74641418457033,126.74641418457033,798000
2013-03-11,126.74641418457033,126.74641418457033,126.74641418457033,126.74641418457033,1587500
2013-03-13,126.74641418457033,126.74641418457033,126.74641418457033,126.74641418457033,2562500
2013-03-14,129.91506958007812,133.0837298137386,126.74640934641768,129.91506958007812,7386500
2013-03-15,129.91506958007812,129.91506958007812,129.91506958007812,129.91506958007812,512500
2013-03-18,129.91506958007812,129.91506958007812,129.91506958007812,129.91506958007812,685500
2013-03-19,129.91506958007812,133.0837298137386,129.91506958007812,129.91506958007812,1590500
2013-03-20,133.08372497558594,133.08372497558594,129.9150648571196,133.08372497558594,983000
2013-03-21,129.91506958007812,133.0837298137386,129.91506958007812,129.91506958007812,2203500
2013-03-22,136.2523956298828,139.42105599336847,133.08373526639716,136.2523956298828,4293500
2013-03-25,136.2523956298828,136.2523956298828,133.08373526639716,136.2523956298828,580500
2013-03-26,136.2523956298828,136.2523956298828,133.08373526639716,136.2523956298828,790000
2013-03-27,133.08372497558594,136.25238509405227,133.08372497558594,133.08372497558594,918500
2013-03-28,133.08372497558594,136.25238509405227,133.08372497558594,133.08372497558594,3084000
2013-04-01,133.08372497558594,136.25238509405227,133.08372497558594,133.08372497558594,4574000
2013-04-02,136.2523956298828,136.2523956298828,133.08373526639716,136.2523956298828,984000
2013-04-03,133.08372497558594,139.4210452125186,133.08372497558594,133.08372497558594,3
2013-04-04,126.74641418457033,129.91507453918456,126.74641418457033,126.74641418457033,1649000
2013-04-05,124.84520721435548,126.74640326330506,124.84520721435548,124.84520721435548,2729000
2013-04-08,122.94401550292967,125.47894365762926,122.94401550292967,122.94401550292967,1883000
2013-04-09,119.77536010742188,122.94402042772404,119.77536010742188,119.77536010742188,3215500
2013-04-10,120.40911102294922,120.40911102294922,119.77537885967052,120.40911102294922,50500
2013-04-11,120.40911102294922,120.40911102294922,120.40911102294922,120.40911102294922,50500
2013-04-12,120.40911102294922,120.40911102294922,120.40911102294922,120.40911102294922,12500
2013-04-15,120.40911102294922,120.40911102294922,119.77537885967052,120.40911102294922,131000
2013-04-16,119.77536010742188,119.77536010742188,119.14162804336144,119.77536010742188,168000
2013-04-17,119.1416244506836,119.77535649563404,119.1416244506836,119.1416244506836,354000
2013-04-18,115.3392333984375,118.50789365663634,114.70550134679772,115.3392333984375,966000
2013-04-19,114.07176208496092,115.33922610812716,113.43803007337782,114.07176208496094,362000
2013-04-22,114.07176929515798,115.3392333984375,114.07176929515798,115.3392333984375,292500
2013-04-23,115.33924511651308,115.33924511651308,114.70551300048828,114.70551300048828,3
2013-04-24,114.70551300048828,114.70551300048828,114.70551300048828,114.70551300048828,51000
2013-04-25,114.70551300048828,114.70551300048828,114.70551300048828,114.70551300048828,8000
2013-04-26,114.07176208496092,114.07176208496092,114.07176208496092,114.07176208496094,116500
2013-04-29,113.43804168701172,113.43804168701172,113.43804168701172,113.43804168701172,5586000
2013-04-30,113.43803808662328,113.43803808662328,112.17057397392358,112.80430603027344,183500
2013-05-01,112.17057800292967,112.17057800292967,111.5368459238171,112.17057800292967,107500
2013-05-02,111.5368310546875,111.5368310546875,110.9030990600586,110.9030990600586,1153500
2013-05-03,110.90310270136054,111.53683471679688,110.90310270136054,111.53683471679688,1083500
2013-05-06,111.5368310546875,111.5368310546875,110.9030990600586,110.9030990600586,1365000
2013-05-07,110.90310270136054,111.53683471679688,110.90310270136054,111.53683471679688,171000
2013-05-08,110.9030990600586,111.5368310546875,110.9030990600586,110.9030990600586,1127000
2013-05-10,110.90311384470448,112.17057800292967,110.90311384470448,112.17057800292967,1454500
2013-05-13,112.17056605021158,114.07176208496092,112.17056605021158,114.07176208496094,3055500
2013-05-14,113.43803007337782,114.07176208496092,113.43803007337782,114.07176208496094,1251000
2013-05-15,114.70548227445674,115.9729461669922,114.70548227445674,115.9729461669922,989000
2013-05-16,115.9729877969493,117.24045214445697,115.9729877969493,116.60671997070312,1060000
2013-05-17,117.24042474267316,118.50788879394533,117.24042474267316,118.50788879394533,831500
2013-05-20,119.14164669639185,120.40911102294922,119.14164669639185,120.40911102294922,980000
2013-05-21,120.40911102294922,121.67657534950658,120.40911102294922,120.40911102294922,1501500
2013-05-22,121.0428168964896,121.0428168964896,118.50788879394533,118.50788879394533,2578500
2013-05-23,119.14164669639185,120.40911102294922,119.14164669639185,120.40911102294922,1358500
2013-05-24,120.40909931921831,121.04283142089842,120.40909931921831,121.04283142089844,1265500
2013-05-27,121.04283142089842,121.04283142089842,120.40909931921831,121.04283142089844,811000
2013-05-28,120.40911102294922,121.0428431862279,120.40911102294922,120.40911102294922,772500
2013-05-29,120.40911102294922,121.0428431862279,120.40911102294922,120.40911102294922,893500
2013-05-30,120.40909931921831,121.04283142089842,120.40909931921831,121.04283142089844,817000
2013-05-31,120.40909931921831,121.04283142089842,120.40909931921831,121.04283142089844,683500
2013-06-03,121.04282423554277,121.04282423554277,119.77536010742188,119.77536010742188,1113000
2013-06-04,120.40909931921831,121.04283142089842,120.40909931921831,121.04283142089844,860000
2013-06-05,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,578000
2013-06-07,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,553500
2013-06-10,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,630000
2013-06-11,121.0428431862279,121.0428431862279,120.40911102294922,120.40911102294922,320000
2013-06-12,120.40909931921831,121.04283142089842,120.40909931921831,121.04283142089844,713000
2013-06-13,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,789000
2013-06-14,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,767000
2013-06-17,121.0428121884664,121.67654418945312,121.0428121884664,121.67654418945312,1192000
2013-06-18,121.67654418945312,121.67654418945312,121.0428121884664,121.67654418945312,839000
2013-06-19,121.04283142089842,121.67656352257852,121.04283142089842,121.04283142089844,750500
2013-06-20,121.0428431862279,121.0428431862279,120.40911102294922,120.40911102294922,963000
2013-06-21,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,933000
2013-06-24,121.67654418945312,121.67654418945312,121.67654418945312,121.67654418945312,759500
2013-06-25,121.67654418945312,121.67654418945312,121.0428121884664,121.67654418945312,1024000
2013-06-26,121.67656352257852,121.67656352257852,121.04283142089842,121.04283142089844,558500
2013-06-27,121.67654418945312,121.67654418945312,121.67654418945312,121.67654418945312,758500
2013-06-28,121.0428121884664,121.67654418945312,121.0428121884664,121.67654418945312,768500
2013-07-01,121.0428121884664,121.67654418945312,121.0428121884664,121.67654418945312,668000
2013-07-02,121.67654418945312,121.67654418945312,121.67654418945312,121.67654418945312,936000
2013-07-03,121.0428121884664,121.67654418945312,121.0428121884664,121.67654418945312,776500
2013-07-04,121.0428121884664,121.67654418945312,121.0428121884664,121.67654418945312,624500
2013-07-05,121.67654418945312,121.67654418945312,121.67654418945312,121.67654418945312,634000
2013-07-08,121.04283142089842,121.04283142089842,121.04283142089842,121.04283142089844,523000
2013-07-09,127.0284423828125,127.0284423828125,127.0284423828125,127.0284423828125,538500
2013-07-10,127.69354440789476,127.69354440789476,126.36340332031251,126.3634033203125,786500
2013-07-11,127.02847386410365,127.02847386410365,126.36340332031251,126.3634033203125,690000
2013-07-12,126.36337200384489,127.0284423828125,126.36337200384489,127.0284423828125,468500
2013-07-15,126.36340332031251,127.02847386410365,126.36340332031251,126.3634033203125,549000
2013-07-16,126.36340332031251,126.36340332031251,126.36340332031251,126.3634033203125,564500
2013-07-17,126.36340332031251,126.36340332031251,126.36340332031251,126.3634033203125,743000
2013-07-18,126.36340332031251,126.36340332031251,126.36340332031251,126.3634033203125,766000
2013-07-19,125.69830162487727,127.0284423828125,125.69830162487727,127.0284423828125,1256000
2013-07-22,126.36340332031251,126.36340332031251,126.36340332031251,126.3634033203125,524500
2013-07-23,127.0284423828125,127.0284423828125,126.36337200384489,127.0284423828125,619500
2013-07-24,126.36340332031251,126.36340332031251,126.36340332031251,126.3634033203125,268000
