Date,Open,High,Low,Close,Volume
2000-11-07,70.53158569335938,70.53158569335938,70.53158569335938,70.53158569335938,86073
2000-11-08,73.8902352387147,73.8902352387147,70.53158569335938,70.53158569335938,249315
2000-11-09,70.53158569335938,70.53158569335938,70.53158569335938,70.53158569335938,0
2000-11-10,67.17294311523438,67.17294311523438,67.17294311523438,67.17294311523438,136529
2000-11-13,67.17294311523438,67.17294311523438,67.17294311523438,67.17294311523438,0
2000-11-14,53.73834772541439,60.45564651489258,53.73834772541439,60.45564651489258,103881
2000-11-15,57.09700012207031,57.09700012207031,57.09700012207031,57.09700012207031,44520
2000-11-16,57.09700012207031,57.09700012207031,57.09700012207031,57.09700012207031,0
2000-11-17,66.50120420122684,66.50120420122684,57.76872253417969,57.76872253417969,32648
2000-11-20,57.76872253417969,57.76872253417969,57.76872253417969,57.76872253417969,0
2000-11-21,57.76872253417969,57.76872253417969,57.76872253417969,57.76872253417969,0
2000-11-22,57.76872253417969,57.76872253417969,57.76872253417969,57.76872253417969,0
2000-11-23,63.81428527832031,63.81428527832031,63.81428527832031,63.81428527832031,20776
2000-11-24,63.81428527832031,63.81428527832031,63.81428527832031,63.81428527832031,0
2000-11-27,63.81428527832031,63.81428527832031,63.81428527832031,63.81428527832031,0
2000-11-28,63.81428527832031,63.81428527832031,63.81428527832031,63.81428527832031,0
2000-11-29,53.73834666459882,61.79909896850586,53.73834666459882,61.79909896850586,53424
2000-11-30,59.78391977912837,59.78391977912837,57.09700012207031,57.09700012207031,106849
2000-12-01,57.09700012207031,57.09700012207031,57.09700012207031,57.09700012207031,0
2000-12-04,55.08180618286133,55.08180618286133,55.08180618286133,55.08180618286133,83105
2000-12-05,55.08180618286133,55.08180618286133,55.08180618286133,55.08180618286133,0
2000-12-06,53.73834609985352,53.73834609985352,53.73834609985352,53.73834609985352,5936
2000-12-07,53.73834609985352,53.73834609985352,53.73834609985352,53.73834609985352,0
2000-12-08,53.73834609985352,53.73834609985352,53.73834609985352,53.73834609985352,0
2000-12-11,50.37970297652023,50.37970297652023,48.3645133972168,48.3645133972168,136529
2000-12-12,48.3645133972168,48.3645133972168,48.3645133972168,48.3645133972168,59360
2000-12-13,48.3645133972168,48.3645133972168,48.3645133972168,48.3645133972168,0
2000-12-14,48.3645133972168,48.3645133972168,48.3645133972168,48.3645133972168,0
2000-12-15,48.3645133972168,48.3645133972168,48.3645133972168,48.3645133972168,0
2000-12-18,48.3645133972168,48.3645133972168,48.3645133972168,48.3645133972168,0
2000-12-19,48.3645133972168,48.3645133972168,48.3645133972168,48.3645133972168,0
2000-12-20,50.37970723417985,50.37970723417985,42.99068119444912,45.6776008605957,130593
2000-12-21,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2000-12-22,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2000-12-25,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2000-12-26,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2000-12-27,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2000-12-28,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2000-12-29,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-01,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-02,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-03,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-04,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-05,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-08,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-09,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-10,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-11,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-12,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-15,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,0
2001-01-16,45.6776008605957,45.6776008605957,45.6776008605957,45.6776008605957,8904
2001-01-17,45.00586494712399,57.76872253417969,45.00586494712399,57.76872253417969,118721
2001-01-18,57.76872253417969,57.76872253417969,57.76872253417969,57.76872253417969,0
2001-01-19,53.73834317177706,54.41007299380436,51.05142996801175,51.72315979003906,495662
2001-01-22,53.73835097169007,53.73835097169007,51.05143737792969,51.05143737792969,124657
2001-01-23,51.05142996801175,53.06661334974975,51.05142996801175,51.72315979003906,181050
2001-01-24,51.05143737792969,51.05143737792969,51.05143737792969,51.05143737792969,29680
2001-01-25,51.05143737792969,51.05143737792969,51.05143737792969,51.05143737792969,0
2001-01-26,51.05143737792969,51.05143737792969,51.05143737792969,51.05143737792969,0
2001-01-29,51.05143737792969,51.05143737792969,51.05143737792969,51.05143737792969,0
2001-01-30,51.72315979003906,51.72315979003906,51.72315979003906,51.72315979003906,11872
2001-01-31,51.05143274968461,53.73834609985352,51.05143274968461,53.73834609985352,142465
2001-02-01,53.73834609985352,53.73834609985352,53.73834609985352,53.73834609985352,0
2001-02-02,53.7383467965225,56.42526626586914,53.7383467965225,56.42526626586914,89041
2001-02-05,57.76872253417969,57.76872253417969,57.76872253417969,57.76872253417969,59360
2001-02-06,53.73835097169007,53.73835097169007,51.05143737792969,51.05143737792969,59360
2001-02-07,51.05143686291309,52.39489668841261,44.33414077758789,44.33414077758789,543150
2001-02-08,43.66240690741223,47.02105312457131,43.66240690741223,46.34932327270508,866666
2001-02-09,46.34932327270508,46.34932327270508,46.34932327270508,46.34932327270508,0
2001-02-12,45.67760046839075,45.67760046839075,43.662410736083984,43.662410736083984,71232
2001-02-13,43.662410736083984,43.662410736083984,43.662410736083984,43.662410736083984,0
2001-02-14,43.662410736083984,43.662410736083984,43.662410736083984,43.662410736083984,0
2001-02-15,36.94511432487944,42.31895007607872,36.94511432487944,40.30376052856445,302739
2001-02-16,40.97549037773588,40.97549037773588,40.30376052856445,40.30376052856445,59360
2001-02-19,40.30376052856445,40.30376052856445,40.30376052856445,40.30376052856445,94977
2001-02-20,42.99067687988281,42.99067687988281,42.99067687988281,42.99067687988281,14840
2001-02-21,40.97548675537109,40.97548675537109,40.97548675537109,40.97548675537109,32648
2001-02-22,40.30376052856445,40.30376052856445,40.30376052856445,40.30376052856445,5936
