Date,Open,High,Low,Close,Volume
2006-02-03,150.18463134765625,179.25262451171875,140.49530029296875,150.18463134765625,1012515726
2006-02-06,150.18463134765625,155.029296875,145.3399658203125,150.18463134765625,254019602
2006-02-07,150.18463134765625,150.18463134765625,145.3399658203125,150.18463134765625,256607500
2006-02-08,145.3399658203125,150.18463134765625,140.49530029296875,145.3399658203125,52111441
2006-02-09,145.3399658203125,145.3399658203125,140.49530029296875,145.3399658203125,55681862
2006-02-10,150.18463134765625,150.18463134765625,140.49530029296875,150.18463134765625,62573979
2006-02-13,145.3399658203125,145.3399658203125,140.49530029296875,145.3399658203125,94776409
2006-02-14,140.49530029296875,145.3399658203125,140.49530029296875,140.49530029296875,9653401
2006-02-15,140.49530029296875,140.49530029296875,135.650634765625,140.49530029296875,19664928
2006-02-16,140.49530029296875,140.49530029296875,135.650634765625,140.49530029296875,44865326
2006-02-17,135.650634765625,140.49530029296875,130.80596923828125,135.650634765625,143768956
2006-02-20,135.650634765625,140.49530029296875,130.80596923828125,135.650634765625,180573870
2006-02-21,140.49530029296875,140.49530029296875,130.80596923828125,140.49530029296875,185938534
2006-02-22,135.650634765625,140.49530029296875,130.80596923828125,135.650634765625,170821907
2006-02-23,135.650634765625,140.49530029296875,130.80596923828125,135.650634765625,133952488
2006-02-24,140.49530029296875,140.49530029296875,130.80596923828125,140.49530029296875,8918056
2006-02-27,140.49530029296875,140.49530029296875,135.650634765625,140.49530029296875,100383091
2006-02-28,140.49530029296875,150.18463134765625,140.49530029296875,140.49530029296875,233742144
2006-03-01,140.49530029296875,140.49530029296875,135.650634765625,140.49530029296875,76850507
2006-03-02,145.3399658203125,150.18463134765625,140.49530029296875,145.3399658203125,193271857
2006-03-03,145.3399658203125,155.029296875,145.3399658203125,155.029296875,169964263
2006-03-06,150.18463134765625,159.87396240234375,150.18463134765625,155.029296875,139919361
2006-03-07,155.029296875,159.87396240234375,145.3399658203125,155.029296875,166710168
2006-03-08,145.3399658203125,150.18463134765625,145.3399658203125,145.3399658203125,19736140
2006-03-09,155.029296875,155.029296875,150.18463134765625,155.029296875,54975931
2006-03-10,155.029296875,155.029296875,150.18463134765625,155.029296875,5320800
2006-03-13,150.18463134765625,155.029296875,150.18463134765625,150.18463134765625,83853570
2006-03-14,150.18463134765625,155.029296875,145.3399658203125,155.029296875,256938792
2006-03-15,155.029296875,155.029296875,145.3399658203125,155.029296875,66962827
2006-03-16,155.029296875,155.029296875,150.18463134765625,155.029296875,144371680
2006-03-17,159.87396240234375,159.87396240234375,155.029296875,159.87396240234375,504738150
2006-03-20,159.87396240234375,164.7186279296875,155.029296875,159.87396240234375,407811437
2006-03-21,159.87396240234375,159.87396240234375,155.029296875,159.87396240234375,220930114
2006-03-22,155.029296875,159.87396240234375,145.3399658203125,155.029296875,138506466
2006-03-23,155.029296875,155.029296875,145.3399658203125,155.029296875,77151353
2006-03-24,150.18463134765625,155.029296875,150.18463134765625,150.18463134765625,35110783
2006-03-27,155.029296875,155.029296875,145.3399658203125,155.029296875,39583744
2006-03-28,155.029296875,155.029296875,150.18463134765625,155.029296875,9029519
2006-03-29,155.029296875,155.029296875,145.3399658203125,155.029296875,5953971
2006-03-30,155.029296875,155.029296875,155.029296875,155.029296875,0
2006-03-31,155.029296875,155.029296875,155.029296875,155.029296875,0
2006-04-03,155.029296875,155.029296875,150.18463134765625,155.029296875,39656504
2006-04-04,155.029296875,155.029296875,145.3399658203125,155.029296875,29812171
2006-04-05,150.18463134765625,150.18463134765625,150.18463134765625,150.18463134765625,4348081
2006-04-06,150.18463134765625,155.029296875,145.3399658203125,150.18463134765625,87580866
2006-04-07,155.029296875,155.029296875,150.18463134765625,155.029296875,86369740
2006-04-10,155.029296875,155.029296875,155.029296875,155.029296875,0
2006-04-11,155.029296875,155.029296875,150.18463134765625,155.029296875,52385969
2006-04-12,155.029296875,159.87396240234375,150.18463134765625,155.029296875,169270716
2006-04-13,155.029296875,159.87396240234375,155.029296875,155.029296875,169579303
2006-04-14,155.029296875,155.029296875,155.029296875,155.029296875,0
2006-04-17,159.87396240234375,159.87396240234375,155.029296875,159.87396240234375,142316327
2006-04-18,155.029296875,159.87396240234375,155.029296875,155.029296875,117616995
2006-04-19,159.87396240234375,164.7186279296875,150.18463134765625,159.87396240234375,432125294
2006-04-20,159.87396240234375,164.7186279296875,155.029296875,159.87396240234375,309601354
2006-04-21,164.7186279296875,164.7186279296875,155.029296875,164.7186279296875,215402384
2006-04-24,164.7186279296875,169.56329345703125,159.87396240234375,164.7186279296875,175944036
2006-04-25,164.7186279296875,174.407958984375,159.87396240234375,174.407958984375,476147425
2006-04-26,179.25262451171875,184.0972900390625,174.407958984375,179.25262451171875,609630325
2006-04-27,174.407958984375,184.0972900390625,169.56329345703125,174.407958984375,185217638
2006-04-28,174.407958984375,179.25262451171875,169.56329345703125,174.407958984375,111976255
2006-05-01,174.407958984375,179.25262451171875,169.56329345703125,174.407958984375,77096654
2006-05-02,174.407958984375,174.407958984375,169.56329345703125,174.407958984375,132469414
2006-05-03,174.407958984375,174.407958984375,169.56329345703125,174.407958984375,154968903
2006-05-04,174.407958984375,174.407958984375,164.7186279296875,174.407958984375,71536414
2006-05-05,174.407958984375,174.407958984375,169.56329345703125,169.56329345703125,61831926
2006-05-08,169.56329345703125,169.56329345703125,164.7186279296875,169.56329345703125,78909988
2006-05-09,169.56329345703125,184.0972900390625,164.7186279296875,179.25262451171875,862192654
2006-05-10,179.25262451171875,179.25262451171875,169.56329345703125,179.25262451171875,165016037
2006-05-11,184.0972900390625,184.0972900390625,174.407958984375,184.0972900390625,358186752
2006-05-12,179.25262451171875,193.78662109375,174.407958984375,188.94195556640625,448228057
2006-05-15,188.94195556640625,193.78662109375,169.56329345703125,174.407958984375,407839303
2006-05-16,169.56329345703125,174.407958984375,155.029296875,169.56329345703125,393509108
2006-05-17,169.56329345703125,179.25262451171875,169.56329345703125,179.25262451171875,811911577
2006-05-18,164.7186279296875,169.56329345703125,164.7186279296875,169.56329345703125,134714667
2006-05-19,164.7186279296875,174.407958984375,164.7186279296875,169.56329345703125,130447602
2006-05-22,169.56329345703125,169.56329345703125,155.029296875,155.029296875,190050273
2006-05-23,155.029296875,169.56329345703125,150.18463134765625,169.56329345703125,237975150
2006-05-24,164.7186279296875,169.56329345703125,159.87396240234375,164.7186279296875,153478604
2006-05-25,164.7186279296875,164.7186279296875,164.7186279296875,164.7186279296875,0
2006-05-26,164.7186279296875,164.7186279296875,164.7186279296875,164.7186279296875,0
2006-05-29,164.7186279296875,169.56329345703125,159.87396240234375,159.87396240234375,88271832
2006-05-30,164.7186279296875,164.7186279296875,159.87396240234375,164.7186279296875,28562859
2006-05-31,159.87396240234375,159.87396240234375,155.029296875,159.87396240234375,63146774
2006-06-01,159.87396240234375,159.87396240234375,155.029296875,159.87396240234375,9529037
2006-06-02,155.029296875,159.87396240234375,155.029296875,155.029296875,4581327
2006-06-05,155.029296875,169.56329345703125,155.029296875,164.7186279296875,276265720
2006-06-06,159.87396240234375,169.56329345703125,159.87396240234375,169.56329345703125,164722931
2006-06-07,169.56329345703125,174.407958984375,164.7186279296875,169.56329345703125,153421325
2006-06-08,169.56329345703125,169.56329345703125,164.7186279296875,169.56329345703125,42229437
2006-06-09,169.56329345703125,179.25262451171875,169.56329345703125,179.25262451171875,251858978
2006-06-12,174.407958984375,174.407958984375,169.56329345703125,174.407958984375,2751995
2006-06-13,169.56329345703125,169.56329345703125,164.7186279296875,169.56329345703125,18812960
2006-06-14,169.56329345703125,169.56329345703125,164.7186279296875,169.56329345703125,28682578
2006-06-15,169.56329345703125,174.407958984375,164.7186279296875,169.56329345703125,98856670
2006-06-16,174.407958984375,174.407958984375,169.56329345703125,174.407958984375,66043259
2006-06-19,169.56329345703125,169.56329345703125,164.7186279296875,169.56329345703125,1251376
2006-06-20,169.56329345703125,169.56329345703125,164.7186279296875,169.56329345703125,4163342
2006-06-21,169.56329345703125,169.56329345703125,164.7186279296875,169.56329345703125,897378
2006-06-22,169.56329345703125,169.56329345703125,164.7186279296875,169.56329345703125,39820086
2006-06-23,169.56329345703125,169.56329345703125,164.7186279296875,169.56329345703125,15401992
2006-06-26,164.7186279296875,164.7186279296875,164.7186279296875,164.7186279296875,48657126
2006-06-27,164.7186279296875,164.7186279296875,164.7186279296875,164.7186279296875,53776674
2006-06-28,164.7186279296875,164.7186279296875,159.87396240234375,164.7186279296875,32398521
2006-06-29,164.7186279296875,164.7186279296875,159.87396240234375,164.7186279296875,1409282
2006-06-30,169.56329345703125,169.56329345703125,159.87396240234375,169.56329345703125,63596238
2006-07-03,164.7186279296875,164.7186279296875,159.87396240234375,164.7186279296875,8660556
2006-07-04,159.87396240234375,164.7186279296875,159.87396240234375,159.87396240234375,27725856
2006-07-05,164.7186279296875,164.7186279296875,159.87396240234375,164.7186279296875,37949472
2006-07-06,164.7186279296875,164.7186279296875,159.87396240234375,164.7186279296875,18284544
2006-07-07,164.7186279296875,169.56329345703125,164.7186279296875,164.7186279296875,26596779
2006-07-10,164.7186279296875,164.7186279296875,164.7186279296875,164.7186279296875,6507673
2006-07-11,164.7186279296875,164.7186279296875,164.7186279296875,164.7186279296875,31959894
2006-07-12,164.7186279296875,164.7186279296875,164.7186279296875,164.7186279296875,15328199
2006-07-13,169.56329345703125,169.56329345703125,159.87396240234375,169.56329345703125,39163178
