Date,Open,High,Low,Close,Volume
2001-12-13,5.986744431086949,6.3495774269104,5.986744431086949,6.3495774269104,24650000
2001-12-14,6.3495774269104,6.3495774269104,6.3495774269104,6.3495774269104,0
2001-12-17,6.3495774269104,6.3495774269104,6.3495774269104,6.3495774269104,0
2001-12-18,6.3495774269104,6.3495774269104,6.3495774269104,6.3495774269104,0
2001-12-19,6.530996222245066,6.98453762656764,6.530996222245066,6.893829345703125,36850000
2001-12-20,7.075245786596228,7.347370624542236,7.075245786596228,7.347370624542236,45950000
2001-12-21,7.528786070803378,8.707993527676196,7.438077804890085,8.52657699584961,37150000
2001-12-24,8.52657699584961,8.52657699584961,8.52657699584961,8.52657699584961,0
2001-12-25,8.52657699584961,8.52657699584961,8.52657699584961,8.52657699584961,0
2001-12-26,7.98232833198879,8.617286267487898,7.98232833198879,8.345161437988281,13600000
2001-12-27,8.526577702275029,9.796493530273438,8.526577702275029,9.796493530273438,75450000
2001-12-28,9.977909071104866,10.522158656801496,9.796492542539324,10.15932559967041,41950000
2001-12-31,10.15932559967041,10.15932559967041,10.15932559967041,10.15932559967041,0
2002-01-01,10.15932559967041,10.15932559967041,10.15932559967041,10.15932559967041,0
2002-01-02,9.796491622924805,10.43144941329956,9.070825576782228,9.070825576782228,7000000
2002-01-03,9.070825576782228,9.070825576782228,9.070825576782228,9.070825576782228,0
2002-01-04,7.619494749370374,8.889410540932104,7.619494749370374,8.61728572845459,6200000
2002-01-07,7.710202211557433,8.617284824681837,7.710202211557433,7.800910472869873,1150000
2002-01-08,7.8009108685432595,8.52657699584961,7.619494336716672,8.52657699584961,2200000
2002-01-09,8.345160464023023,8.52657699584961,8.254452198109728,8.52657699584961,1450000
2002-01-10,8.617286267487898,9.34295247948688,8.073036608488662,8.345161437988281,9000000
2002-01-11,7.982327400369847,8.52657699584961,7.982327400369847,8.52657699584961,950000
2002-01-14,9.070827051536323,9.070827051536323,8.617285698959508,8.798702239990234,2300000
