Date,Open,High,Low,Close,Volume
2020-09-07,148.0,148.0,148.0,148.0,100
2020-09-08,199.0,199.0,199.0,199.0,3506100
2020-09-09,228.0,268.0,228.0,268.0,12495800
2020-09-10,298.0,330.0,250.0,250.0,16347000
2020-09-11,236.0,236.0,234.0,234.0,1247500
2020-09-14,234.0,234.0,218.0,222.0,4204300
2020-09-15,222.0,240.0,220.0,220.0,2246800
2020-09-16,206.0,242.0,206.0,230.0,1115500
2020-09-17,236.0,244.0,236.0,244.0,329500
2020-09-18,240.0,248.0,240.0,248.0,220200
2020-09-21,250.0,250.0,232.0,232.0,832700
2020-09-22,218.0,244.0,216.0,240.0,682500
2020-09-23,240.0,242.0,240.0,240.0,264800
2020-09-24,242.0,246.0,238.0,240.0,180200
2020-09-25,228.0,246.0,226.0,244.0,252500
2020-09-28,244.0,248.0,234.0,236.0,564600
2020-09-29,238.0,238.0,224.0,236.0,73700
2020-09-30,228.0,238.0,226.0,228.0,46100
2020-10-01,246.0,246.0,224.0,240.0,45800
2020-10-02,240.0,240.0,228.0,228.0,268800
2020-10-05,228.0,230.0,224.0,230.0,54300
2020-10-06,230.0,234.0,222.0,230.0,137700
2020-10-07,228.0,232.0,222.0,222.0,106400
2020-10-08,216.0,228.0,210.0,210.0,102400
2020-10-09,226.0,228.0,210.0,222.0,44200
2020-10-12,228.0,230.0,220.0,226.0,122300
2020-10-13,222.0,230.0,222.0,230.0,62800
2020-10-14,230.0,234.0,222.0,228.0,124400
2020-10-15,228.0,228.0,216.0,228.0,33100
2020-10-16,220.0,228.0,216.0,218.0,81400
2020-10-19,218.0,226.0,218.0,220.0,326100
2020-10-20,220.0,220.0,210.0,218.0,202900
2020-10-21,220.0,228.0,204.0,204.0,272300
2020-10-22,204.0,224.0,204.0,220.0,20300
2020-10-23,220.0,226.0,208.0,226.0,111400
2020-10-26,226.0,226.0,218.0,226.0,33600
2020-10-27,224.0,228.0,224.0,228.0,56600
2020-11-02,228.0,228.0,224.0,224.0,24900
2020-11-03,224.0,226.0,222.0,224.0,87700
2020-11-04,224.0,228.0,224.0,228.0,33800
2020-11-05,230.0,240.0,230.0,230.0,167000
2020-11-06,238.0,238.0,230.0,234.0,189900
2020-11-09,232.0,238.0,230.0,238.0,414800
2020-11-10,234.0,236.0,234.0,234.0,28600
2020-11-11,234.0,248.0,234.0,244.0,652000
2020-11-12,244.0,244.0,238.0,238.0,1500
2020-11-13,240.0,240.0,238.0,240.0,133700
2020-11-16,240.0,240.0,238.0,238.0,195300
2020-11-17,236.0,244.0,236.0,236.0,76500
2020-11-18,240.0,240.0,236.0,236.0,61400
2020-11-19,236.0,236.0,236.0,236.0,3400
2020-11-20,244.0,258.0,244.0,246.0,252300
2020-11-23,252.0,252.0,246.0,248.0,488600
2020-11-24,250.0,260.0,250.0,258.0,402000
2020-11-25,258.0,258.0,246.0,248.0,149900
2020-11-26,248.0,248.0,246.0,248.0,69100
2020-11-27,250.0,254.0,250.0,250.0,43900
2020-11-30,254.0,268.0,240.0,248.0,630900
2020-12-01,260.0,262.0,248.0,260.0,227500
2020-12-02,270.0,270.0,250.0,260.0,84300
2020-12-03,258.0,260.0,258.0,260.0,38800
2020-12-04,258.0,260.0,248.0,248.0,15700
2020-12-07,248.0,258.0,248.0,248.0,87200
2020-12-08,248.0,258.0,248.0,250.0,13900
2020-12-10,248.0,270.0,248.0,270.0,19700
2020-12-11,258.0,260.0,252.0,252.0,14900
2020-12-14,252.0,258.0,248.0,250.0,239200
2020-12-15,248.0,248.0,248.0,248.0,31500
