,y_actual,y_predict
0,1037.4630126953125,1048.3697203308054
1,1037.4630126953125,1057.2010804867448
2,1011.95166015625,1060.2386390488336
3,1028.9593505859375,1054.8408598891292
4,1028.9593505859375,1051.7614837277636
5,1054.470703125,1056.5447301041243
6,1088.4859619140625,1066.8396116960953
7,1096.98974609375,1084.1317404725594
8,1079.9820556640625,1083.1018678561572
9,1079.9820556640625,1079.7159973688183
10,1079.9820556640625,1084.5999589277628
11,1071.4783935546875,1094.9082965219127
12,1088.4859619140625,1094.201683086657
13,1088.4859619140625,1097.6819346665611
14,1139.5087890625,1103.8588068985496
15,1207.538818359375,1126.2488697276203
16,1207.538818359375,1131.8928275501362
17,1182.027587890625,1121.5459496968185
18,1173.5238037109375,1132.3590606935427
19,1165.0198974609375,1131.8985313824414
20,1054.470703125,1142.767199596592
21,1020.45556640625,1155.5610530217596
22,1011.95166015625,1133.7010054166808
23,1045.9669189453125,1096.97078337577
24,1028.9593505859375,1114.4862124600527
25,1079.9820556640625,1093.196043879331
26,1079.9820556640625,1102.662798348924
27,1071.4783935546875,1083.8159813582008
28,1088.4859619140625,1080.1305493797352
29,1071.4783935546875,1088.6796486187775
30,1071.4783935546875,1093.011661985308
31,1079.9820556640625,1093.42813628225
32,1045.9669189453125,1091.1946920236628
33,1062.9744873046875,1093.1436694633564
34,1062.9744873046875,1092.8852007751361
35,1071.4783935546875,1092.1626103068486
36,1071.4783935546875,1092.4230958197516
37,1096.98974609375,1093.23108620819
38,1139.5087890625,1096.9184719855668
39,1113.9971923828125,1117.6978797154381
40,1088.4859619140625,1111.7587091800171
41,1079.9820556640625,1108.471127383066
42,1079.9820556640625,1106.4474013785762
43,1062.9744873046875,1107.4416959470632
44,1079.9820556640625,1112.7429511379771
45,1045.9669189453125,1107.1314200748102
46,1054.470703125,1097.3972157445824
47,1037.4630126953125,1092.858162719236
48,960.9288940429688,1088.629354053257
49,960.9288940429688,1077.199441345421
50,892.8985595703125,1073.352947008324
51,986.4403076171876,1050.9874957429572
52,960.9288940429688,1033.8384039545244
53,969.4327392578124,1021.4008352146798
54,969.4327392578124,1013.7955153884043
55,909.9061889648438,1013.789244324157
56,901.40234375,1004.7428402364429
57,909.9061889648438,991.3589395400927
58,960.9288940429688,978.8876835254728
59,943.9212646484376,978.8113593163934
60,952.4251098632812,976.8640835725256
61,952.4251098632812,973.3862584848177
62,969.4327392578124,979.3550196198777
63,986.4403076171876,981.9435195612471
64,994.9441528320312,991.5380902950956
65,1011.95166015625,994.3578317914713
66,952.4251098632812,1001.9335610181079
67,952.4251098632812,1007.4387991179284
68,935.4175415039062,1003.3025753100317
69,943.9212646484376,996.2875233451382
70,986.4403076171876,991.365399681654
71,986.4403076171876,998.7777661090057
72,994.9441528320312,1000.9432370732146
73,1071.4783935546875,1001.1141314521733
74,1020.45556640625,1025.43716317502
75,1028.9593505859375,1029.571212593806
76,977.9364624023438,1033.4540097751885
77,1011.95166015625,1033.3448491392467
78,977.9364624023438,1032.1997023870836
79,1003.4478149414062,1028.585174401363
80,1003.4478149414062,1030.670508097327
81,994.9441528320312,1029.5784605575088
82,1020.45556640625,1028.7402493117181
83,1003.4478149414062,1034.1706127951998
84,1011.95166015625,1033.5863008692081
85,1028.9593505859375,1034.8504402776405
86,1020.45556640625,1041.0392558932958
87,1011.95166015625,1039.9737422032072
88,1003.4478149414062,1041.1420509263335
89,994.9441528320312,1038.4150833653541
90,994.9441528320312,1036.7987874596208
91,1011.95166015625,1034.8813229055918
92,986.4403076171876,1033.7339702514323
93,969.4327392578124,1031.472511037489
94,943.9212646484376,1026.4850611620222
95,960.9288940429688,1018.7102335237573
96,986.4403076171876,1013.358179561152
97,977.9364624023438,1012.7135204591129
98,977.9364624023438,1011.4633727719157
99,994.9441528320312,1008.1863793045478
100,994.9441528320312,1008.8403977336293
101,977.9364624023438,1011.7594363327339
102,1003.4478149414062,1012.1425384837576
103,994.9441528320312,1014.4041552621288
104,960.9288940429688,1015.6996499917973
105,986.4403076171876,1013.3976021811184
106,977.9364624023438,1017.8833669168059
107,986.4403076171876,1013.0452566065034
108,977.9364624023438,1012.7799811349794
109,986.4403076171876,1010.6302035878314
110,986.4403076171876,1011.292762008928
111,977.9364624023438,1011.572312817658
112,994.9441528320312,1010.2343072052281
113,994.9441528320312,1012.12558455127
114,986.4403076171876,1013.3962156141491
115,986.4403076171876,1012.742732904124
116,977.9364624023438,1013.2849751277533
117,994.9441528320312,1011.8750571102371
118,977.9364624023438,1012.1206370282207
119,969.4327392578124,1011.5031105207387
120,977.9364624023438,1010.2139183682032
121,1003.4478149414062,1009.4792269518205
122,1003.4478149414062,1015.8693468811007
123,1011.95166015625,1018.7606541408206
124,1003.4478149414062,1022.0483619893143
125,1011.95166015625,1025.337613969206
126,1028.9593505859375,1028.0710101588606
127,1054.470703125,1036.1657250995063
