,y_actual,y_predict
0,698.13330078125,697.6149603198284
1,711.8992919921875,727.1338810881496
2,707.9661254882812,706.5819152469386
3,696.166748046875,712.0749231420212
4,713.8659057617188,717.3126826183922
5,692.2335815429688,713.5761592456882
6,694.2001342773438,704.243449752362
7,690.2669677734375,708.283414753541
8,702.0664672851562,705.0745017622814
9,702.0664672851562,696.476310276867
10,694.2001342773438,698.483191067409
11,688.3004760742188,710.1708561386475
12,688.3004760742188,692.0257045520381
13,678.4675903320312,691.942239129317
14,672.5678100585938,677.7905369553869
15,674.534423828125,668.9799471728344
16,664.7015991210938,667.6647041497569
17,668.634765625,660.0527130163234
18,664.7015991210938,659.9820420911384
19,660.7684326171875,649.8851836419814
20,662.7349853515625,643.2343941953807
21,664.7015991210938,650.5586296097476
22,664.7015991210938,650.9666801102618
23,656.8352661132812,646.5899740538755
24,658.8018188476562,648.5345810612124
25,662.7349853515625,654.5098644090876
26,666.6681518554688,647.9780324659436
27,656.8352661132812,645.0397797210541
28,664.7015991210938,650.3248589598517
29,662.7349853515625,650.0753783054481
30,658.8018188476562,656.8478841443339
31,666.6681518554688,658.6150427955422
32,666.6681518554688,656.7985976194562
33,666.6681518554688,658.3563939559926
34,668.634765625,663.51715453182
35,648.968994140625,667.3769002404925
36,664.7015991210938,666.7850884679281
37,654.8687133789062,662.0385708330421
38,648.968994140625,658.663257088517
39,668.634765625,654.8425695352229
40,666.6681518554688,657.7822438909498
41,666.6681518554688,655.3473498104235
42,664.7015991210938,656.457543541539
43,664.7015991210938,660.5176881880785
44,664.7015991210938,662.8324320577507
45,666.6681518554688,666.3967357107956
46,666.6681518554688,662.597227749468
47,666.6681518554688,661.3580168110891
48,645.0358276367188,661.9696949927279
49,658.8018188476562,661.6011845495709
50,668.634765625,662.2135614890789
51,676.5009765625,657.5636170107363
52,674.534423828125,657.8921416372057
53,682.4007568359375,663.6769291328775
54,654.8687133789062,663.2980337020782
55,664.7015991210938,675.33410185641
56,654.8687133789062,676.9020663246982
57,658.8018188476562,670.5192746160349
58,658.8018188476562,664.6111081662514
59,656.8352661132812,666.0245266699516
60,658.8018188476562,657.6177225554014
61,660.7684326171875,656.7904896186636
62,662.7349853515625,655.4337668827644
63,658.8018188476562,660.3688527619388
64,660.7684326171875,657.6296616769251
65,654.8687133789062,659.2563338537757
66,656.8352661132812,663.1936416859296
67,648.968994140625,661.718997535828
68,648.968994140625,662.681644928597
69,639.1361083984375,658.3075290953466
70,623.403564453125,656.186726677026
71,647.00244140625,651.4551720985804
72,633.2364501953125,644.988914967196
73,629.3032836914062,641.4276713917162
74,637.1695556640625,638.0704771615925
75,637.1695556640625,636.3676162819002
76,637.1695556640625,634.3086298399048
77,654.8687133789062,631.4260006309136
78,648.968994140625,629.576653597228
79,648.968994140625,631.3661604527011
80,637.1695556640625,636.380483064733
81,645.0358276367188,639.5136410649317
82,647.00244140625,641.7272457568118
83,633.2364501953125,639.3506136255174
84,633.2364501953125,635.632751906941
85,637.1695556640625,637.5808165609754
86,633.2364501953125,638.6889622086813
87,627.3367309570312,639.5663490938584
88,635.2030029296875,636.4810198650516
89,639.1361083984375,633.8584490588977
90,637.1695556640625,633.316417760739
91,635.2030029296875,634.00473040455
92,641.1027221679688,635.5430819962435
93,623.403564453125,635.8291631059337
94,623.403564453125,635.8871841041763
95,623.403564453125,635.272614510665
96,623.403564453125,634.8522514145934
97,623.403564453125,629.3543401668769
98,621.4369506835938,626.7922480590572
99,621.4369506835938,626.2998285696117
100,621.4369506835938,624.7472006317976
101,611.6041259765625,619.3432723174884
102,605.7044067382812,618.924860924431
103,599.8047485351562,620.065559050802
104,595.87158203125,617.4120983278095
105,617.5038452148438,612.4359182573965
106,621.4369506835938,609.5414824499255
107,629.3032836914062,606.5904231599504
108,629.3032836914062,607.6410538064914
109,603.73779296875,611.6779225874569
110,603.73779296875,620.6429378591026
111,601.771240234375,622.8405795479364
112,599.8047485351562,620.5873866085012
113,603.73779296875,613.0246097146485
