,y_actual,y_predict
0,703.0579833984375,697.0429489432039
1,653.89306640625,648.4392952340538
2,644.0601196289062,642.1360596827516
3,658.8095703125,641.5390629986388
4,614.5611572265625,615.595170388102
5,575.229248046875,555.1012591845559
6,535.8973388671875,526.5173012540088
7,501.48193359375,499.98838951703823
8,491.6489562988281,483.25240598645047
9,479.849365234375,470.8132716706122
10,473.9495849609375,469.4364309461049
11,479.849365234375,484.1825528453919
12,506.3984069824219,501.73838390050196
13,489.6823425292969,489.40677431395017
14,483.7825622558594,480.2619392085912
15,458.2168273925781,472.01277912751914
16,496.5654296875,491.18272793815663
17,477.8827819824219,474.48155867766695
18,479.849365234375,476.40016739551356
19,477.8827819824219,487.51401508189645
20,491.6489562988281,493.5683483578886
21,491.6489562988281,492.3313266591169
22,485.7491455078125,500.9923926768447
23,530.9808349609375,505.40905917526584
24,516.2313842773438,503.7479004482251
25,496.5654296875,510.4450113930189
26,535.8973388671875,549.1642797423856
27,570.312744140625,573.8332056241077
28,570.312744140625,557.673982159976
29,594.8952026367188,568.9464586754028
30,580.145751953125,568.4559330730577
31,570.312744140625,573.6686763689588
32,545.7303466796875,567.5384760814201
33,550.6467895507812,562.0009152064843
34,540.8138427734375,576.7529682632621
35,585.062255859375,584.4241499979345
36,609.6447143554688,587.098188865127
37,619.4776611328125,620.7609934429346
38,619.4776611328125,613.3501284983587
39,599.8117065429688,585.3256069129804
40,575.229248046875,587.6972884540792
41,604.7282104492188,582.6550187414118
42,594.8952026367188,585.3667123368049
43,580.145751953125,585.176546520466
44,570.312744140625,580.7840831835897
45,570.312744140625,570.1048277820003
46,545.7303466796875,550.8780774921577
47,540.8138427734375,527.2601073890208
48,530.9808349609375,515.1465534491189
49,496.5654296875,505.486107150073
50,489.6823425292969,508.5114408804063
51,516.2313842773438,513.4479858449652
52,521.1478881835938,513.6767722330635
53,526.0643920898438,509.75885637293055
54,489.6823425292969,492.59926044273413
55,489.6823425292969,492.79127892262676
56,496.5654296875,496.58317634442056
57,516.2313842773438,509.03931389709237
58,540.8138427734375,529.8279385863253
59,560.4797973632812,566.8623263225616
60,575.229248046875,621.8930059958708
61,717.8074340820312,700.774002610989
62,742.389892578125,701.4540794019537
63,727.6404418945312,742.7900237427393
64,747.306396484375,785.360210786966
65,835.80322265625,797.910803449494
66,781.7218017578125,781.6781341680098
67,727.6404418945312,722.7658741082709
68,717.8074340820312,702.3352799434521
69,722.7239379882812,706.644189032093
70,712.8909912109375,726.2474416044125
71,786.6383056640625,738.3639139284315
72,732.5569458007812,716.204126138248
73,683.3920288085938,671.4105584411839
74,658.8095703125,653.1453943156723
75,639.1436157226562,627.7113441786573
76,648.9766235351562,629.0943004489712
77,604.7282104492188,592.4377803467883
78,585.062255859375,579.5670456660899
79,604.7282104492188,593.4631593806309
80,609.6447143554688,600.6679528215332
81,609.6447143554688,600.2283140041447
82,594.8952026367188,590.8620812139126
83,585.062255859375,595.045237471193
84,614.5611572265625,600.4527892178123
85,609.6447143554688,607.5225533389912
86,634.2271118164062,614.1430158169954
87,634.2271118164062,613.9331467920563
88,614.5611572265625,606.651138548823
89,604.7282104492188,608.780327503684
90,594.8952026367188,600.8476172842687
91,594.8952026367188,595.0463042893057
92,599.8117065429688,575.2841309397757
93,604.7282104492188,562.9347103199593
94,589.978759765625,565.7958506452904
95,575.229248046875,572.4450864809519
96,575.229248046875,574.244514493836
97,575.229248046875,570.3454259978034
98,585.062255859375,564.7382607287606
99,594.8952026367188,563.766657230155
100,589.978759765625,569.4909727375879
101,580.145751953125,579.186055503713
102,585.062255859375,583.5070464172353
103,589.978759765625,576.8320269487509
104,580.145751953125,569.5780523148129
105,570.312744140625,566.8906387094295
106,530.9808349609375,565.0771774286552
107,516.2313842773438,561.8470826687496
108,511.3149108886719,553.6636262908664
109,501.48193359375,534.7184934830158
110,501.48193359375,524.1272895387325
111,521.1478881835938,522.1818863449747
112,535.8973388671875,519.4897390086035
113,535.8973388671875,520.6034554113968
114,530.9808349609375,522.7966490628226
115,530.9808349609375,536.3157265370555
116,526.0643920898438,545.9867949201496
117,585.062255859375,548.0255726862822
118,570.312744140625,542.1837002983702
119,555.5632934570312,546.7492159110274
120,565.3963012695312,566.5533222367038
121,575.229248046875,580.1419903856753
122,585.062255859375,585.9134456440763
123,599.8117065429688,582.6750687756536
124,614.5611572265625,582.4764518281748
125,619.4776611328125,595.2950046155081
126,594.8952026367188,608.9874570450745
127,599.8117065429688,614.7349198714344
128,629.3106689453125,608.3036705368042
129,614.5611572265625,600.5268518579832
130,619.4776611328125,595.1562172863013
131,629.3106689453125,599.4590503409175
132,634.2271118164062,613.627057797667
133,609.6447143554688,605.2504546590066
134,609.6447143554688,626.3198270222538
135,624.3941650390625,627.9250677974359
136,629.3106689453125,638.338099397527
137,693.2250366210938,649.2166588125814
138,673.5590209960938,662.1548269344785
139,644.0601196289062,642.3984881580834
140,609.6447143554688,610.2367230060535
141,575.229248046875,598.6764536463804
142,570.312744140625,587.2791879480529
143,555.5632934570312,572.4157862995352
144,565.3963012695312,559.8100878717776
145,560.4797973632812,555.4112708208535
146,565.3963012695312,556.404443362207
147,550.6467895507812,558.8897992024333
148,545.7303466796875,556.6571541342776
149,535.8973388671875,551.2421083196812
150,550.6467895507812,551.1936471191166
151,550.6467895507812,555.4517089345827
152,585.062255859375,565.8212940377688
153,580.145751953125,576.1598876357606
154,599.8117065429688,582.4686241051503
155,604.7282104492188,591.6616109021153
156,634.2271118164062,597.0623622320409
157,634.2271118164062,600.0725146577086
158,619.4776611328125,601.0203759655586
159,585.062255859375,599.5854177999973
160,545.7303466796875,592.5656097418002
161,540.8138427734375,578.2976199159192
162,516.2313842773438,558.6884800880888
163,521.1478881835938,540.1457350618509
164,521.1478881835938,526.0350138582007
165,511.3149108886719,521.1415751502025
166,540.8138427734375,522.7283266065299
167,540.8138427734375,524.9114282903154
168,516.2313842773438,527.8247691673531
169,516.2313842773438,529.2391043778342
170,516.2313842773438,537.1316355052019
171,521.1478881835938,536.9528304237238
172,516.2313842773438,534.1028225429577
173,511.3149108886719,518.942342781435
174,516.2313842773438,513.2965020631576
175,516.2313842773438,510.2975424472776
176,516.2313842773438,512.5563695587243
177,516.2313842773438,510.3606427630555
178,511.3149108886719,513.5998471838002
179,491.6489562988281,510.3593674105381
180,506.3984069824219,512.3680761618301
181,521.1478881835938,511.1308371482577
182,511.3149108886719,503.41529904814576
183,516.2313842773438,505.37928485246573
184,496.5654296875,514.4379381760896
185,496.5654296875,520.0079755406912
186,501.48193359375,517.0096173819363
187,501.48193359375,508.9948894835839
188,496.5654296875,500.11088921168465
189,501.48193359375,498.3177391819329
190,491.6489562988281,497.5169275559157
191,491.6489562988281,503.5244130291063
192,491.6489562988281,504.4673309740144
193,489.6823425292969,503.4515752541761
194,511.3149108886719,499.7612845747718
195,501.48193359375,492.9000811995297
196,501.48193359375,494.33354669777276
197,501.48193359375,504.5292569118287
198,501.48193359375,508.7835409619205
199,501.48193359375,509.302752117963
200,501.48193359375,507.53915251091365
201,506.3984069824219,506.1879549328935
202,496.5654296875,507.73538338578226
203,501.48193359375,507.7964356741957
204,570.312744140625,510.4464469877632
205,575.229248046875,510.10488080337865
206,624.3941650390625,528.1371504130183
207,639.1436157226562,574.3524562919321
