,y_actual,y_predict
0,374.0,265.1774764872203
1,466.0,303.96370455357254
2,580.0,344.4771445252217
3,460.0,396.249864624395
4,440.0,456.5531623573215
5,372.0,479.4628570210164
6,384.0,484.1356861254323
7,382.0,461.3299299685382
8,382.0,420.2585782800358
9,356.0,382.03346158209223
10,342.0,370.9227551702469
11,310.0,360.7554331311327
12,320.0,349.23995964890634
13,312.0,332.57040215422
14,308.0,318.54522846111036
15,292.0,307.06194589835525
16,276.0,298.20431990829366
17,278.0,291.39585194801793
18,290.0,282.63150046928
19,288.0,273.20960247939524
20,260.0,266.84947558990297
21,324.0,262.5767645847926
22,320.0,263.65404935824574
23,302.0,272.31177969549464
24,276.0,280.27096171494793
25,260.0,284.68861303350775
26,284.0,285.2684439661289
27,272.0,280.1683164471034
28,280.0,274.74685946117324
29,280.0,270.7336463289494
30,282.0,270.58303694645474
31,282.0,271.5391586080436
32,282.0,272.2476779654209
33,282.0,270.23883470908834
34,282.0,269.8852759993598
35,282.0,270.17866007748296
36,270.0,269.89165579240034
37,266.0,269.1647272899673
38,298.0,266.53994553489747
39,296.0,265.7773136035221
40,292.0,268.5304883451382
41,324.0,272.77076246453186
42,360.0,279.0229164433675
43,382.0,291.9733012584665
44,400.0,307.2226621941366
45,394.0,326.74380601299373
46,386.0,347.62576888499757
47,368.0,364.8423915425435
48,350.0,372.03101078697927
49,436.0,370.2367309241103
50,436.0,367.3336212910068
51,466.0,374.52513360017656
52,580.0,389.02518519544276
53,585.0,417.1636121883316
54,540.0,461.2040509939284
55,520.0,498.64229310437315
56,525.0,520.3032875155507
57,530.0,532.3898765032084
58,535.0,532.8491770076788
59,520.0,523.7014958452663
60,530.0,518.4933550018668
61,530.0,518.8923192198622
62,545.0,518.5301677176724
63,680.0,518.2140376845455
64,690.0,528.2539645378597
65,715.0,557.5497958021235
66,705.0,591.086001523286
67,710.0,630.1213045557754
68,775.0,662.4369825661654
69,775.0,684.1789158982239
70,755.0,697.0196192779244
71,755.0,712.1995243627559
72,740.0,718.0219091159158
73,740.0,726.1307849381285
74,740.0,726.0319190496475
