Date,Open,High,Low,Close
2019-05-10,190.0,254.0,190.0,254.0
2019-05-13,316.0,316.0,316.0,316.0
2019-05-14,394.0,394.0,394.0,394.0
2019-05-15,492.0,492.0,480.0,492.0
2019-05-16,530.0,530.0,370.0,370.0
2019-05-17,320.0,462.0,278.0,462.0
2019-05-20,480.0,515.0,402.0,460.0
2019-05-21,462.0,476.0,380.0,398.0
2019-05-22,390.0,406.0,300.0,300.0
2019-05-23,300.0,328.0,272.0,298.0
2019-05-24,300.0,306.0,294.0,294.0
2019-05-27,300.0,300.0,264.0,266.0
2019-05-28,266.0,270.0,244.0,246.0
2019-05-29,246.0,282.0,228.0,264.0
2019-05-30,264.0,264.0,264.0,264.0
2019-05-31,264.0,314.0,264.0,302.0
2019-06-03,302.0,302.0,302.0,302.0
2019-06-04,302.0,302.0,302.0,302.0
2019-06-05,302.0,302.0,302.0,302.0
2019-06-06,302.0,302.0,302.0,302.0
2019-06-07,302.0,302.0,302.0,302.0
2019-06-10,306.0,312.0,286.0,290.0
2019-06-11,296.0,296.0,278.0,280.0
2019-06-12,286.0,286.0,274.0,278.0
2019-06-13,288.0,294.0,276.0,288.0
2019-06-14,296.0,296.0,272.0,274.0
2019-06-17,274.0,278.0,266.0,268.0
2019-06-18,268.0,290.0,264.0,274.0
2019-06-20,260.0,278.0,260.0,266.0
2019-06-21,266.0,294.0,252.0,288.0
2019-06-24,294.0,360.0,278.0,360.0
2019-06-25,380.0,450.0,380.0,450.0
2019-06-26,480.0,560.0,460.0,560.0
2019-06-27,565.0,695.0,420.0,420.0
2019-06-28,400.0,434.0,316.0,394.0
2019-07-01,394.0,438.0,380.0,418.0
2019-07-02,420.0,428.0,396.0,410.0
2019-07-03,410.0,480.0,404.0,456.0
2019-07-04,460.0,488.0,446.0,454.0
2019-07-05,454.0,460.0,426.0,440.0
2019-07-08,430.0,454.0,424.0,440.0
2019-07-09,440.0,515.0,410.0,484.0
2019-07-10,500.0,605.0,426.0,605.0
2019-07-11,620.0,755.0,615.0,755.0
2019-07-12,790.0,935.0,570.0,570.0
2019-07-15,545.0,595.0,428.0,428.0
2019-07-16,420.0,420.0,322.0,322.0
2019-07-17,300.0,300.0,242.0,242.0
2019-07-18,230.0,276.0,196.0,214.0
2019-07-19,218.0,240.0,198.0,204.0
2019-07-22,214.0,214.0,190.0,196.0
2019-07-23,196.0,204.0,186.0,196.0
2019-07-24,196.0,228.0,190.0,200.0
2019-07-25,204.0,270.0,196.0,270.0
2019-07-26,274.0,336.0,274.0,336.0
2019-07-29,338.0,420.0,252.0,252.0
2019-07-30,232.0,270.0,189.0,189.0
2019-07-31,187.0,212.0,123.0,123.0
2019-08-01,123.0,123.0,123.0,123.0
2019-08-02,127.0,130.0,108.0,123.0
2019-08-05,124.0,165.0,116.0,125.0
2019-08-06,128.0,135.0,114.0,116.0
2019-08-07,118.0,123.0,110.0,112.0
2019-08-08,112.0,112.0,112.0,112.0
2019-08-09,112.0,112.0,112.0,112.0
2019-08-12,112.0,112.0,112.0,112.0
2019-08-13,112.0,112.0,112.0,112.0
2019-08-14,112.0,112.0,112.0,112.0
2019-08-15,112.0,112.0,112.0,112.0
2019-08-16,112.0,112.0,112.0,112.0
2019-08-19,112.0,112.0,112.0,112.0
2019-08-20,112.0,112.0,112.0,112.0
2019-08-21,112.0,112.0,112.0,112.0
2019-08-22,112.0,112.0,112.0,112.0
2019-08-23,112.0,112.0,112.0,112.0
2019-08-26,112.0,112.0,112.0,112.0
2019-08-27,112.0,112.0,112.0,112.0
2019-08-28,112.0,112.0,112.0,112.0
2019-08-29,112.0,112.0,112.0,112.0
2019-08-30,112.0,112.0,112.0,112.0
2019-09-02,112.0,112.0,112.0,112.0
2019-09-03,112.0,112.0,112.0,112.0
2019-09-04,112.0,112.0,112.0,112.0
2019-09-05,112.0,112.0,112.0,112.0
2019-09-06,112.0,112.0,112.0,112.0
2019-09-09,112.0,112.0,112.0,112.0
2019-09-10,112.0,112.0,112.0,112.0
2019-09-11,112.0,112.0,112.0,112.0
2019-09-12,112.0,112.0,112.0,112.0
2019-09-13,112.0,112.0,112.0,112.0
2019-09-16,112.0,112.0,112.0,112.0
2019-09-17,112.0,112.0,112.0,112.0
2019-09-18,112.0,112.0,112.0,112.0
2019-09-19,112.0,112.0,112.0,112.0
2019-09-20,112.0,112.0,112.0,112.0
2019-09-23,112.0,112.0,112.0,112.0
2019-09-24,112.0,112.0,112.0,112.0
2019-09-25,112.0,112.0,112.0,112.0
2019-09-26,112.0,112.0,112.0,112.0
2019-09-27,112.0,112.0,112.0,112.0
2019-09-30,112.0,112.0,112.0,112.0
2019-10-01,112.0,112.0,112.0,112.0
2019-10-02,112.0,125.0,96.0,119.0
2019-10-03,120.0,127.0,120.0,121.0
2019-10-04,124.0,126.0,116.0,120.0
2019-10-07,112.0,148.0,112.0,128.0
2019-10-08,125.0,140.0,113.0,115.0
2019-10-09,118.0,119.0,112.0,113.0
2019-10-10,114.0,115.0,106.0,111.0
2019-10-11,112.0,113.0,106.0,111.0
2019-10-14,112.0,113.0,107.0,111.0
2019-10-15,108.0,112.0,107.0,110.0
2019-10-16,110.0,110.0,105.0,108.0
2019-10-17,108.0,110.0,105.0,107.0
2019-10-18,107.0,108.0,100.0,102.0
2019-10-21,102.0,103.0,90.0,103.0
2019-10-22,104.0,104.0,93.0,97.0
2019-10-23,97.0,104.0,95.0,96.0
2019-10-24,97.0,98.0,95.0,96.0
2019-10-25,96.0,97.0,94.0,94.0
2019-10-28,95.0,96.0,89.0,90.0
2019-10-29,91.0,91.0,85.0,87.0
2019-10-30,88.0,88.0,81.0,81.0
2019-10-31,81.0,82.0,75.0,75.0
2019-11-01,75.0,75.0,60.0,63.0
2019-11-04,60.0,82.0,60.0,72.0
2019-11-05,67.0,78.0,66.0,68.0
2019-11-06,68.0,68.0,50.0,55.0
2019-11-07,56.0,57.0,50.0,51.0
2019-11-08,51.0,54.0,50.0,51.0
2019-11-11,52.0,52.0,50.0,51.0
2019-11-12,50.0,51.0,50.0,50.0
2019-11-13,50.0,66.0,50.0,64.0
2019-11-14,65.0,77.0,64.0,71.0
2019-11-15,71.0,74.0,60.0,60.0
2019-11-18,60.0,63.0,55.0,60.0
2019-11-19,60.0,61.0,55.0,56.0
2019-11-20,51.0,59.0,51.0,54.0
2019-11-21,54.0,55.0,51.0,51.0
2019-11-22,51.0,53.0,51.0,52.0
2019-11-25,53.0,53.0,50.0,51.0
2019-11-26,51.0,52.0,50.0,50.0
2019-11-27,50.0,51.0,50.0,50.0
2019-11-28,50.0,50.0,50.0,50.0
2019-11-29,50.0,50.0,50.0,50.0
2019-12-02,50.0,50.0,50.0,50.0
2019-12-03,50.0,50.0,50.0,50.0
2019-12-04,50.0,50.0,50.0,50.0
2019-12-05,50.0,50.0,50.0,50.0
2019-12-06,50.0,50.0,50.0,50.0
2019-12-09,50.0,50.0,50.0,50.0
2019-12-10,50.0,50.0,50.0,50.0
2019-12-11,50.0,50.0,50.0,50.0
2019-12-12,50.0,50.0,50.0,50.0
2019-12-13,50.0,50.0,50.0,50.0
2019-12-16,50.0,50.0,50.0,50.0
2019-12-17,50.0,50.0,50.0,50.0
2019-12-18,50.0,50.0,50.0,50.0
2019-12-19,50.0,50.0,50.0,50.0
2019-12-20,50.0,50.0,50.0,50.0
2019-12-23,50.0,50.0,50.0,50.0
2019-12-26,50.0,50.0,50.0,50.0
2019-12-27,50.0,50.0,50.0,50.0
2019-12-30,50.0,50.0,50.0,50.0
2020-01-02,50.0,50.0,50.0,50.0
2020-01-03,50.0,50.0,50.0,50.0
2020-01-06,50.0,50.0,50.0,50.0
2020-01-07,50.0,50.0,50.0,50.0
2020-01-08,50.0,50.0,50.0,50.0
2020-01-09,50.0,50.0,50.0,50.0
2020-01-10,50.0,50.0,50.0,50.0
2020-01-13,50.0,50.0,50.0,50.0
2020-01-14,50.0,50.0,50.0,50.0
2020-01-15,50.0,50.0,50.0,50.0
2020-01-16,50.0,50.0,50.0,50.0
2020-01-17,50.0,50.0,50.0,50.0
2020-01-20,50.0,50.0,50.0,50.0
2020-01-21,50.0,50.0,50.0,50.0
2020-01-22,50.0,50.0,50.0,50.0
2020-01-23,50.0,50.0,50.0,50.0
2020-01-24,50.0,50.0,50.0,50.0
2020-01-27,50.0,50.0,50.0,50.0
2020-01-28,50.0,50.0,50.0,50.0
2020-01-29,50.0,50.0,50.0,50.0
2020-01-30,50.0,50.0,50.0,50.0
2020-01-31,50.0,50.0,50.0,50.0
2020-02-03,50.0,50.0,50.0,50.0
2020-02-04,50.0,50.0,50.0,50.0
2020-02-05,50.0,50.0,50.0,50.0
2020-02-06,50.0,50.0,50.0,50.0
2020-02-07,50.0,50.0,50.0,50.0
2020-02-10,50.0,50.0,50.0,50.0
2020-02-11,50.0,50.0,50.0,50.0
2020-02-12,50.0,50.0,50.0,50.0
2020-02-13,50.0,50.0,50.0,50.0
2020-02-14,50.0,50.0,50.0,50.0
2020-02-17,50.0,50.0,50.0,50.0
2020-02-18,50.0,50.0,50.0,50.0
2020-02-19,50.0,50.0,50.0,50.0
2020-02-20,50.0,50.0,50.0,50.0
2020-02-21,50.0,50.0,50.0,50.0
2020-02-24,50.0,50.0,50.0,50.0
2020-02-25,50.0,50.0,50.0,50.0
2020-02-26,50.0,50.0,50.0,50.0
2020-02-27,50.0,50.0,50.0,50.0
2020-02-28,50.0,50.0,50.0,50.0
2020-03-02,50.0,50.0,50.0,50.0
2020-03-03,50.0,50.0,50.0,50.0
2020-03-04,50.0,50.0,50.0,50.0
2020-03-05,50.0,50.0,50.0,50.0
2020-03-06,50.0,50.0,50.0,50.0
2020-03-09,50.0,50.0,50.0,50.0
2020-03-10,50.0,50.0,50.0,50.0
2020-03-11,50.0,50.0,50.0,50.0
2020-03-12,50.0,50.0,50.0,50.0
2020-03-13,50.0,50.0,50.0,50.0
2020-03-16,50.0,50.0,50.0,50.0
2020-03-17,50.0,50.0,50.0,50.0
